order_id,order_date,customer_id,product_id,employee_id,quantity,total_amount
ORD0054268,2022-07-03,CUST0176,P012,E001,17,425
ORD0054269,2022-04-03,CUST0177,P031,E007,2,110
ORD0054270,2023-12-17,CUST0212,P018,E009,18,2160
ORD0054271,2024-09-28,CUST0208,P013,E007,4,240
ORD0054272,2024-11-23,CUST0319,P015,E002,6,120
ORD0054273,2024-03-29,CUST0112,P018,E007,19,2280
ORD0054274,2022-09-02,CUST0263,P022,E006,10,1300
ORD0054275,2023-12-06,CUST0290,P026,E005,10,850
ORD0054276,2022-02-19,CUST0335,P032,E007,14,1540
ORD0054277,2022-08-27,CUST0261,P014,E005,7,210
ORD0054278,2022-11-15,CUST0170,P028,E010,6,840
ORD0054279,2023-07-16,CUST0072,P023,E005,19,1235
ORD0054280,2024-01-30,CUST0085,P018,E006,19,2280
ORD0054281,2022-11-26,CUST0045,P002,E001,12,1020
ORD0054282,2022-08-30,CUST0199,P008,E009,9,1395
ORD0054283,2023-09-01,CUST0265,P013,E010,2,120
ORD0054284,2023-09-04,CUST0064,P003,E008,8,1440
ORD0054285,2024-10-19,CUST0247,P026,E005,11,935
ORD0054286,2024-08-03,CUST0221,P019,E010,9,1305
ORD0054287,2024-05-15,CUST0316,P022,E008,18,2340
ORD0054288,2022-06-04,CUST0148,P018,E001,1,120
ORD0054289,2023-06-26,CUST0017,P012,E006,12,300
ORD0054290,2022-06-09,CUST0039,P004,E006,12,1320
ORD0054291,2024-02-29,CUST0319,P029,E006,17,1360
ORD0054292,2023-05-04,CUST0278,P015,E001,6,120
ORD0054293,2022-02-25,CUST0327,P023,E007,18,1170
ORD0054294,2024-05-01,CUST0119,P001,E003,8,2560
ORD0054295,2024-05-18,CUST0156,P011,E005,15,825
ORD0054296,2024-08-23,CUST0250,P030,E001,5,600
ORD0054297,2023-11-14,CUST0134,P002,E009,18,1530
ORD0054298,2022-08-04,CUST0209,P019,E001,14,2030
ORD0054299,2022-05-26,CUST0248,P010,E001,17,595
ORD0054300,2022-05-04,CUST0066,P027,E008,17,1615
ORD0054301,2024-03-29,CUST0061,P005,E007,13,845
ORD0054302,2022-11-28,CUST0136,P011,E009,4,220
ORD0054303,2023-08-28,CUST0208,P030,E003,7,840
ORD0054304,2022-07-08,CUST0194,P028,E010,13,1820
ORD0054305,2022-05-24,CUST0022,P013,E004,5,300
ORD0054306,2024-04-09,CUST0299,P025,E001,5,450
ORD0054307,2023-12-26,CUST0177,P029,E007,19,1520
ORD0054308,2024-04-28,CUST0327,P030,E003,1,120
ORD0054309,2024-04-11,CUST0054,P010,E005,19,665
ORD0054310,2023-08-30,CUST0039,P019,E003,13,1885
ORD0054311,2022-03-13,CUST0169,P017,E010,14,840
ORD0054312,2023-09-14,CUST0258,P032,E006,20,2200
ORD0054313,2024-08-03,CUST0180,P026,E006,17,1445
ORD0054314,2023-03-15,CUST0084,P025,E010,8,720
ORD0054315,2022-06-08,CUST0309,P018,E006,2,240
ORD0054316,2023-09-17,CUST0019,P031,E003,17,935
ORD0054317,2024-07-02,CUST0229,P012,E008,11,275
ORD0054318,2022-12-04,CUST0165,P026,E005,14,1190
ORD0054319,2024-01-25,CUST0343,P032,E001,5,550
ORD0054320,2024-09-09,CUST0153,P019,E002,18,2610
ORD0054321,2023-11-07,CUST0175,P027,E010,10,950
ORD0054322,2023-01-04,CUST0078,P007,E007,14,1330
ORD0054323,2023-09-19,CUST0291,P025,E003,12,1080
ORD0054324,2024-08-26,CUST0078,P018,E002,3,360
ORD0054325,2023-11-01,CUST0236,P001,E002,16,5120
ORD0054326,2022-11-20,CUST0145,P016,E001,10,750
ORD0054327,2024-02-29,CUST0250,P008,E006,9,1395
ORD0054328,2024-04-06,CUST0006,P004,E009,12,1320
ORD0054329,2022-09-21,CUST0058,P016,E008,15,1125
ORD0054330,2023-03-26,CUST0340,P011,E008,7,385
ORD0054331,2023-07-03,CUST0176,P002,E003,17,1445
ORD0054332,2022-03-06,CUST0270,P026,E008,9,765
ORD0054333,2023-03-02,CUST0211,P002,E002,7,595
ORD0054334,2023-09-16,CUST0052,P002,E005,9,765
ORD0054335,2022-12-19,CUST0112,P005,E010,18,1170
ORD0054336,2024-08-02,CUST0307,P002,E001,9,765
ORD0054337,2023-08-03,CUST0301,P023,E006,7,455
ORD0054338,2024-10-04,CUST0194,P002,E007,1,85
ORD0054339,2022-05-16,CUST0057,P025,E006,18,1620
ORD0054340,2024-10-07,CUST0155,P032,E010,13,1430
ORD0054341,2023-12-27,CUST0047,P030,E001,7,840
ORD0054342,2024-01-23,CUST0216,P017,E009,9,540
ORD0054343,2022-11-06,CUST0319,P001,E009,19,6080
ORD0054344,2022-06-05,CUST0314,P023,E010,5,325
ORD0054345,2024-08-19,CUST0068,P001,E002,4,1280
ORD0054346,2023-01-01,CUST0302,P028,E006,20,2800
ORD0054347,2024-12-18,CUST0239,P006,E006,13,390
ORD0054348,2022-12-04,CUST0150,P004,E003,19,2090
ORD0054349,2023-04-17,CUST0085,P015,E006,18,360
ORD0054350,2022-10-16,CUST0310,P018,E002,18,2160
ORD0054351,2023-01-09,CUST0334,P031,E001,17,935
ORD0054352,2022-12-13,CUST0340,P004,E005,9,990
ORD0054353,2023-09-25,CUST0098,P031,E002,18,990
ORD0054354,2022-02-05,CUST0251,P032,E010,17,1870
ORD0054355,2023-12-26,CUST0033,P016,E003,7,525
ORD0054356,2023-04-04,CUST0073,P022,E010,6,780
ORD0054357,2024-06-09,CUST0110,P010,E005,4,140
ORD0054358,2024-03-12,CUST0170,P020,E007,7,1470
ORD0054359,2024-10-23,CUST0205,P025,E009,7,630
ORD0054360,2022-01-06,CUST0104,P024,E007,7,1225
ORD0054361,2023-09-05,CUST0183,P010,E010,9,315
ORD0054362,2022-11-05,CUST0069,P022,E004,9,1170
ORD0054363,2022-12-25,CUST0097,P022,E009,18,2340
ORD0054364,2024-08-15,CUST0058,P011,E005,6,330
ORD0054365,2023-05-23,CUST0306,P022,E002,15,1950
ORD0054366,2023-04-10,CUST0302,P031,E006,15,825
ORD0054367,2023-11-07,CUST0129,P013,E005,19,1140
ORD0054368,2024-03-12,CUST0091,P005,E009,4,260
ORD0054369,2023-06-02,CUST0295,P012,E004,20,500
ORD0054370,2024-09-25,CUST0262,P011,E010,2,110
ORD0054371,2023-01-19,CUST0308,P018,E003,19,2280
ORD0054372,2024-08-19,CUST0068,P032,E006,17,1870
ORD0054373,2023-05-05,CUST0201,P015,E003,15,300
ORD0054374,2023-06-23,CUST0063,P006,E002,10,300
ORD0054375,2023-07-05,CUST0130,P009,E005,8,320
ORD0054376,2023-08-31,CUST0061,P020,E005,7,1470
ORD0054377,2022-06-11,CUST0152,P008,E007,14,2170
ORD0054378,2023-08-24,CUST0320,P021,E008,15,2700
ORD0054379,2023-10-27,CUST0321,P026,E007,3,255
ORD0054380,2024-04-23,CUST0050,P004,E007,8,880
ORD0054381,2024-05-11,CUST0035,P023,E001,20,1300
ORD0054382,2022-08-31,CUST0199,P023,E007,9,585
ORD0054383,2022-01-30,CUST0132,P010,E002,11,385
ORD0054384,2023-04-26,CUST0230,P014,E006,11,330
ORD0054385,2022-08-09,CUST0178,P002,E001,17,1445
ORD0054386,2023-01-06,CUST0329,P010,E007,13,455
ORD0054387,2022-04-30,CUST0090,P004,E001,11,1210
ORD0054388,2023-05-25,CUST0257,P010,E004,17,595
ORD0054389,2023-05-29,CUST0148,P017,E009,18,1080
ORD0054390,2022-07-10,CUST0243,P029,E004,14,1120
ORD0054391,2024-11-06,CUST0331,P014,E009,5,150
ORD0054392,2022-01-31,CUST0032,P005,E010,14,910
ORD0054393,2024-06-15,CUST0013,P028,E010,14,1960
ORD0054394,2024-12-29,CUST0156,P024,E009,9,1575
ORD0054395,2023-01-27,CUST0115,P005,E008,1,65
ORD0054396,2022-01-24,CUST0138,P029,E009,19,1520
ORD0054397,2023-03-23,CUST0261,P017,E004,5,300
ORD0054398,2022-06-17,CUST0124,P004,E003,15,1650
ORD0054399,2024-02-09,CUST0327,P026,E006,18,1530
ORD0054400,2022-10-16,CUST0126,P022,E008,16,2080
ORD0054401,2024-11-03,CUST0225,P017,E002,18,1080
ORD0054402,2023-03-14,CUST0014,P011,E006,14,770
ORD0054403,2022-02-24,CUST0018,P022,E004,11,1430
ORD0054404,2023-12-29,CUST0270,P019,E001,10,1450
ORD0054405,2022-03-25,CUST0245,P010,E002,14,490
ORD0054406,2023-01-04,CUST0141,P015,E009,6,120
ORD0054407,2024-06-14,CUST0339,P006,E002,17,510
ORD0054408,2022-11-02,CUST0286,P003,E003,5,900
ORD0054409,2023-12-11,CUST0291,P004,E008,10,1100
ORD0054410,2022-07-19,CUST0096,P019,E010,3,435
ORD0054411,2022-12-01,CUST0051,P002,E008,1,85
ORD0054412,2022-06-28,CUST0236,P016,E009,18,1350
ORD0054413,2023-03-26,CUST0314,P010,E005,12,420
ORD0054414,2024-01-10,CUST0327,P020,E005,7,1470
ORD0054415,2024-05-17,CUST0268,P014,E006,11,330
ORD0054416,2024-09-04,CUST0038,P021,E009,17,3060
ORD0054417,2023-10-28,CUST0174,P008,E002,4,620
ORD0054418,2022-01-25,CUST0240,P028,E001,7,980
ORD0054419,2023-04-21,CUST0329,P024,E007,7,1225
ORD0054420,2024-02-22,CUST0302,P024,E003,19,3325
ORD0054421,2022-07-21,CUST0109,P017,E005,19,1140
ORD0054422,2023-09-02,CUST0304,P032,E005,6,660
ORD0054423,2023-08-12,CUST0018,P031,E002,13,715
ORD0054424,2023-03-13,CUST0063,P024,E003,17,2975
ORD0054425,2024-05-21,CUST0300,P031,E009,1,55
ORD0054426,2022-04-21,CUST0057,P023,E010,11,715
ORD0054427,2022-05-03,CUST0231,P006,E002,10,300
ORD0054428,2022-02-23,CUST0318,P003,E010,9,1620
ORD0054429,2022-06-16,CUST0174,P030,E003,17,2040
ORD0054430,2024-09-16,CUST0274,P029,E002,16,1280
ORD0054431,2023-03-11,CUST0341,P013,E004,8,480
ORD0054432,2024-08-17,CUST0247,P008,E008,20,3100
ORD0054433,2023-08-24,CUST0060,P014,E006,18,540
ORD0054434,2024-10-31,CUST0187,P019,E004,15,2175
ORD0054435,2023-05-24,CUST0082,P005,E004,14,910
ORD0054436,2023-07-18,CUST0023,P006,E010,18,540
ORD0054437,2023-12-26,CUST0160,P031,E009,11,605
ORD0054438,2024-12-13,CUST0055,P025,E002,13,1170
ORD0054439,2022-09-04,CUST0127,P012,E008,11,275
ORD0054440,2023-08-04,CUST0163,P020,E002,4,840
ORD0054441,2022-05-20,CUST0024,P010,E010,13,455
ORD0054442,2024-05-20,CUST0346,P014,E002,20,600
ORD0054443,2023-02-09,CUST0118,P003,E005,4,720
ORD0054444,2023-05-21,CUST0240,P003,E009,18,3240
ORD0054445,2023-08-04,CUST0234,P015,E004,6,120
ORD0054446,2022-12-13,CUST0044,P018,E001,16,1920
ORD0054447,2024-05-12,CUST0307,P026,E008,5,425
ORD0054448,2023-01-09,CUST0144,P009,E009,13,520
ORD0054449,2023-09-25,CUST0128,P009,E001,12,480
ORD0054450,2022-10-19,CUST0256,P004,E003,4,440
ORD0054451,2022-10-04,CUST0056,P014,E005,11,330
ORD0054452,2022-09-11,CUST0286,P003,E008,3,540
ORD0054453,2023-10-21,CUST0066,P018,E008,9,1080
ORD0054454,2022-01-03,CUST0037,P025,E003,12,1080
ORD0054455,2023-04-02,CUST0274,P031,E003,7,385
ORD0054456,2023-02-22,CUST0147,P001,E007,2,640
ORD0054457,2022-06-06,CUST0350,P031,E002,3,165
ORD0054458,2022-07-21,CUST0265,P010,E005,18,630
ORD0054459,2024-06-02,CUST0338,P019,E006,16,2320
ORD0054460,2023-11-28,CUST0109,P021,E003,14,2520
ORD0054461,2022-11-25,CUST0069,P021,E007,11,1980
ORD0054462,2022-02-09,CUST0330,P026,E010,17,1445
ORD0054463,2023-12-16,CUST0177,P012,E001,10,250
ORD0054464,2022-05-27,CUST0296,P027,E007,5,475
ORD0054465,2022-08-30,CUST0279,P025,E003,2,180
ORD0054466,2022-06-28,CUST0350,P024,E007,10,1750
ORD0054467,2024-12-08,CUST0060,P001,E006,18,5760
ORD0054468,2022-06-29,CUST0092,P010,E005,11,385
ORD0054469,2023-10-24,CUST0025,P010,E005,20,700
ORD0054470,2024-05-30,CUST0027,P002,E005,12,1020
ORD0054471,2024-08-15,CUST0072,P017,E009,19,1140
ORD0054472,2024-01-21,CUST0111,P009,E010,11,440
ORD0054473,2022-07-28,CUST0074,P023,E008,12,780
ORD0054474,2023-09-23,CUST0124,P003,E010,11,1980
ORD0054475,2023-06-27,CUST0230,P007,E007,16,1520
ORD0054476,2022-12-15,CUST0098,P001,E010,2,640
ORD0054477,2023-06-03,CUST0093,P011,E003,13,715
ORD0054478,2023-01-22,CUST0017,P026,E002,11,935
ORD0054479,2024-03-11,CUST0027,P016,E006,2,150
ORD0054480,2023-08-30,CUST0245,P027,E003,3,285
ORD0054481,2022-12-10,CUST0114,P020,E007,20,4200
ORD0054482,2024-11-27,CUST0023,P025,E002,19,1710
ORD0054483,2023-01-01,CUST0219,P015,E001,12,240
ORD0054484,2023-01-16,CUST0330,P030,E005,12,1440
ORD0054485,2024-09-11,CUST0208,P006,E002,17,510
ORD0054486,2023-05-06,CUST0198,P008,E001,9,1395
ORD0054487,2022-07-12,CUST0001,P011,E004,3,165
ORD0054488,2022-03-22,CUST0345,P029,E006,9,720
ORD0054489,2024-05-27,CUST0305,P013,E006,7,420
ORD0054490,2022-05-09,CUST0273,P013,E009,14,840
ORD0054491,2024-10-26,CUST0289,P032,E006,6,660
ORD0054492,2022-01-21,CUST0032,P013,E006,11,660
ORD0054493,2024-04-30,CUST0014,P022,E008,20,2600
ORD0054494,2022-01-28,CUST0260,P008,E003,10,1550
ORD0054495,2023-03-26,CUST0255,P028,E002,18,2520
ORD0054496,2024-07-11,CUST0062,P007,E004,20,1900
ORD0054497,2024-07-16,CUST0273,P014,E001,9,270
ORD0054498,2023-10-14,CUST0217,P001,E006,5,1600
ORD0054499,2024-04-12,CUST0251,P007,E007,2,190
ORD0054500,2022-08-23,CUST0115,P012,E005,18,450
ORD0054501,2023-02-28,CUST0011,P016,E005,15,1125
ORD0054502,2023-08-28,CUST0156,P005,E005,13,845
ORD0054503,2022-03-23,CUST0009,P028,E001,10,1400
ORD0054504,2022-11-14,CUST0072,P005,E001,6,390
ORD0054505,2022-12-31,CUST0158,P032,E007,12,1320
ORD0054506,2024-02-04,CUST0316,P024,E001,11,1925
ORD0054507,2024-01-10,CUST0064,P023,E009,14,910
ORD0054508,2023-02-04,CUST0074,P023,E001,18,1170
ORD0054509,2022-12-22,CUST0318,P025,E005,20,1800
ORD0054510,2024-07-24,CUST0227,P009,E008,7,280
ORD0054511,2022-08-23,CUST0191,P020,E008,6,1260
ORD0054512,2022-02-04,CUST0266,P022,E001,10,1300
ORD0054513,2023-10-01,CUST0021,P014,E005,2,60
ORD0054514,2022-12-05,CUST0350,P021,E004,16,2880
ORD0054515,2024-12-12,CUST0162,P008,E009,14,2170
ORD0054516,2023-03-19,CUST0268,P011,E003,6,330
ORD0054517,2023-02-24,CUST0106,P028,E005,2,280
ORD0054518,2023-12-07,CUST0203,P008,E010,1,155
ORD0054519,2024-01-22,CUST0183,P004,E002,5,550
ORD0054520,2022-09-06,CUST0068,P001,E002,11,3520
ORD0054521,2022-10-20,CUST0343,P016,E001,19,1425
ORD0054522,2022-07-26,CUST0161,P009,E004,6,240
ORD0054523,2023-03-11,CUST0289,P005,E010,1,65
ORD0054524,2022-08-27,CUST0259,P011,E003,5,275
ORD0054525,2023-06-02,CUST0052,P007,E001,8,760
ORD0054526,2024-01-07,CUST0146,P025,E009,9,810
ORD0054527,2022-05-29,CUST0035,P011,E003,11,605
ORD0054528,2022-02-26,CUST0008,P021,E005,5,900
ORD0054529,2022-06-05,CUST0199,P004,E009,6,660
ORD0054530,2023-06-20,CUST0293,P009,E001,2,80
ORD0054531,2022-04-25,CUST0300,P029,E010,1,80
ORD0054532,2023-08-27,CUST0154,P011,E006,17,935
ORD0054533,2022-11-27,CUST0011,P027,E002,6,570
ORD0054534,2023-01-01,CUST0057,P002,E004,13,1105
ORD0054535,2024-06-04,CUST0242,P011,E001,16,880
ORD0054536,2024-11-26,CUST0325,P011,E008,19,1045
ORD0054537,2022-10-24,CUST0020,P010,E010,5,175
ORD0054538,2023-04-10,CUST0210,P017,E008,18,1080
ORD0054539,2024-04-26,CUST0142,P015,E005,8,160
ORD0054540,2024-01-08,CUST0077,P018,E005,20,2400
ORD0054541,2024-05-22,CUST0214,P032,E005,16,1760
ORD0054542,2024-03-21,CUST0013,P020,E003,7,1470
ORD0054543,2023-05-01,CUST0310,P022,E001,7,910
ORD0054544,2023-02-03,CUST0005,P032,E006,14,1540
ORD0054545,2024-12-11,CUST0110,P008,E003,4,620
ORD0054546,2024-02-11,CUST0245,P025,E008,10,900
ORD0054547,2024-07-02,CUST0271,P019,E001,15,2175
ORD0054548,2024-06-04,CUST0236,P010,E003,3,105
ORD0054549,2023-06-03,CUST0015,P011,E006,18,990
ORD0054550,2023-12-03,CUST0036,P022,E004,12,1560
ORD0054551,2022-12-13,CUST0341,P026,E007,2,170
ORD0054552,2022-02-27,CUST0013,P020,E008,18,3780
ORD0054553,2023-10-20,CUST0315,P004,E005,8,880
ORD0054554,2022-06-27,CUST0094,P025,E007,19,1710
ORD0054555,2023-04-10,CUST0272,P032,E009,13,1430
ORD0054556,2024-12-04,CUST0188,P029,E001,14,1120
ORD0054557,2022-07-09,CUST0144,P011,E006,16,880
ORD0054558,2023-01-01,CUST0099,P019,E008,18,2610
ORD0054559,2022-07-12,CUST0112,P018,E007,12,1440
ORD0054560,2023-07-21,CUST0049,P024,E002,8,1400
ORD0054561,2022-10-21,CUST0258,P023,E002,14,910
ORD0054562,2024-02-11,CUST0112,P022,E006,10,1300
ORD0054563,2024-10-07,CUST0091,P002,E002,12,1020
ORD0054564,2023-06-11,CUST0229,P014,E005,12,360
ORD0054565,2022-05-29,CUST0069,P023,E001,2,130
ORD0054566,2022-05-29,CUST0220,P018,E001,10,1200
ORD0054567,2022-09-08,CUST0058,P020,E004,16,3360
ORD0054568,2023-03-11,CUST0238,P024,E010,14,2450
ORD0054569,2022-08-02,CUST0133,P013,E009,18,1080
ORD0054570,2023-09-12,CUST0151,P032,E010,15,1650
ORD0054571,2022-02-04,CUST0230,P030,E004,15,1800
ORD0054572,2023-01-16,CUST0116,P020,E009,7,1470
ORD0054573,2024-02-11,CUST0210,P029,E001,9,720
ORD0054574,2022-08-15,CUST0339,P019,E003,9,1305
ORD0054575,2022-08-08,CUST0345,P006,E001,16,480
ORD0054576,2024-03-08,CUST0044,P027,E010,16,1520
ORD0054577,2022-09-22,CUST0344,P030,E007,4,480
ORD0054578,2024-02-26,CUST0244,P026,E003,12,1020
ORD0054579,2022-12-02,CUST0195,P019,E010,7,1015
ORD0054580,2024-08-18,CUST0064,P007,E007,16,1520
ORD0054581,2022-11-28,CUST0198,P024,E008,6,1050
ORD0054582,2024-02-12,CUST0085,P026,E008,8,680
ORD0054583,2023-12-25,CUST0018,P021,E006,15,2700
ORD0054584,2023-09-23,CUST0252,P010,E004,1,35
ORD0054585,2023-12-07,CUST0174,P026,E008,16,1360
ORD0054586,2024-12-02,CUST0080,P031,E003,9,495
ORD0054587,2024-09-06,CUST0057,P017,E009,4,240
ORD0054588,2023-11-19,CUST0101,P029,E001,14,1120
ORD0054589,2023-03-18,CUST0194,P020,E010,18,3780
ORD0054590,2023-09-03,CUST0051,P027,E008,11,1045
ORD0054591,2023-03-13,CUST0173,P011,E009,12,660
ORD0054592,2024-08-16,CUST0258,P012,E007,7,175
ORD0054593,2024-06-20,CUST0167,P001,E003,10,3200
ORD0054594,2024-03-11,CUST0080,P011,E002,19,1045
ORD0054595,2022-06-20,CUST0245,P010,E008,4,140
ORD0054596,2022-11-06,CUST0284,P002,E007,20,1700
ORD0054597,2024-09-05,CUST0159,P032,E009,11,1210
ORD0054598,2022-12-18,CUST0148,P020,E008,5,1050
ORD0054599,2024-05-09,CUST0230,P011,E005,2,110
ORD0054600,2024-09-22,CUST0011,P004,E005,15,1650
ORD0054601,2022-05-21,CUST0100,P020,E009,2,420
ORD0054602,2024-01-16,CUST0267,P006,E005,6,180
ORD0054603,2022-08-09,CUST0167,P029,E009,12,960
ORD0054604,2024-01-13,CUST0134,P018,E009,3,360
ORD0054605,2024-04-19,CUST0192,P015,E010,14,280
ORD0054606,2022-04-23,CUST0063,P010,E006,7,245
ORD0054607,2024-12-07,CUST0287,P027,E004,4,380
ORD0054608,2023-11-07,CUST0166,P032,E010,1,110
ORD0054609,2022-06-22,CUST0227,P008,E010,4,620
ORD0054610,2022-05-25,CUST0137,P009,E009,13,520
ORD0054611,2024-02-01,CUST0298,P027,E003,3,285
ORD0054612,2023-06-29,CUST0284,P032,E004,13,1430
ORD0054613,2022-11-17,CUST0195,P007,E009,13,1235
ORD0054614,2023-12-07,CUST0023,P009,E007,3,120
ORD0054615,2022-05-06,CUST0133,P007,E009,15,1425
ORD0054616,2024-06-30,CUST0258,P013,E005,13,780
ORD0054617,2023-11-06,CUST0060,P017,E005,13,780
ORD0054618,2023-11-14,CUST0323,P010,E010,15,525
ORD0054619,2024-10-13,CUST0252,P020,E005,3,630
ORD0054620,2022-08-04,CUST0273,P004,E004,1,110
ORD0054621,2024-01-13,CUST0169,P013,E009,4,240
ORD0054622,2022-08-25,CUST0255,P002,E005,16,1360
ORD0054623,2022-04-06,CUST0033,P032,E001,4,440
ORD0054624,2024-06-30,CUST0092,P031,E006,20,1100
ORD0054625,2022-03-13,CUST0261,P011,E008,20,1100
ORD0054626,2024-07-06,CUST0250,P007,E004,9,855
ORD0054627,2024-08-09,CUST0105,P032,E005,4,440
ORD0054628,2022-02-21,CUST0343,P007,E003,12,1140
ORD0054629,2024-09-03,CUST0073,P015,E010,1,20
ORD0054630,2022-06-04,CUST0070,P006,E009,2,60
ORD0054631,2022-11-16,CUST0329,P019,E003,4,580
ORD0054632,2022-10-28,CUST0209,P003,E001,8,1440
ORD0054633,2022-07-14,CUST0003,P025,E005,10,900
ORD0054634,2024-11-15,CUST0201,P028,E002,4,560
ORD0054635,2022-07-28,CUST0142,P025,E002,6,540
ORD0054636,2024-01-03,CUST0323,P008,E007,9,1395
ORD0054637,2024-04-25,CUST0292,P016,E002,5,375
ORD0054638,2024-03-08,CUST0212,P010,E007,15,525
ORD0054639,2024-09-23,CUST0174,P021,E009,12,2160
ORD0054640,2022-09-10,CUST0082,P010,E006,1,35
ORD0054641,2024-08-01,CUST0129,P004,E008,3,330
ORD0054642,2023-09-06,CUST0276,P019,E006,7,1015
ORD0054643,2022-07-03,CUST0349,P008,E002,12,1860
ORD0054644,2023-05-14,CUST0088,P031,E005,10,550
ORD0054645,2024-05-06,CUST0147,P012,E004,4,100
ORD0054646,2024-09-26,CUST0217,P002,E008,13,1105
ORD0054647,2023-05-01,CUST0168,P009,E002,10,400
ORD0054648,2022-07-14,CUST0060,P004,E008,5,550
ORD0054649,2024-11-10,CUST0028,P017,E008,16,960
ORD0054650,2024-03-08,CUST0249,P014,E004,7,210
ORD0054651,2024-12-14,CUST0282,P004,E005,1,110
ORD0054652,2024-10-22,CUST0245,P001,E005,8,2560
ORD0054653,2022-10-31,CUST0336,P031,E001,3,165
ORD0054654,2022-03-30,CUST0267,P010,E002,18,630
ORD0054655,2024-05-29,CUST0347,P030,E004,3,360
ORD0054656,2024-10-04,CUST0284,P008,E005,7,1085
ORD0054657,2023-08-09,CUST0232,P024,E006,5,875
ORD0054658,2022-11-01,CUST0326,P012,E010,9,225
ORD0054659,2023-06-15,CUST0043,P010,E004,3,105
ORD0054660,2022-10-11,CUST0143,P022,E002,13,1690
ORD0054661,2023-03-17,CUST0001,P001,E003,17,5440
ORD0054662,2022-07-07,CUST0008,P011,E008,12,660
ORD0054663,2024-04-26,CUST0253,P028,E008,15,2100
ORD0054664,2024-08-20,CUST0152,P009,E002,18,720
ORD0054665,2024-01-15,CUST0125,P005,E007,16,1040
ORD0054666,2023-09-19,CUST0295,P011,E009,13,715
ORD0054667,2023-07-11,CUST0317,P006,E006,20,600
ORD0054668,2024-09-25,CUST0178,P017,E002,11,660
ORD0054669,2023-09-22,CUST0215,P022,E001,4,520
ORD0054670,2023-01-07,CUST0048,P024,E004,8,1400
ORD0054671,2022-11-05,CUST0044,P015,E006,1,20
ORD0054672,2022-04-12,CUST0090,P022,E002,14,1820
ORD0054673,2022-05-12,CUST0075,P031,E004,5,275
ORD0054674,2022-07-21,CUST0092,P022,E007,14,1820
ORD0054675,2022-10-21,CUST0198,P005,E006,14,910
ORD0054676,2022-02-02,CUST0089,P023,E006,1,65
ORD0054677,2022-01-18,CUST0010,P032,E006,13,1430
ORD0054678,2024-05-21,CUST0225,P031,E007,1,55
ORD0054679,2023-11-03,CUST0117,P032,E007,14,1540
ORD0054680,2022-07-27,CUST0043,P026,E006,4,340
ORD0054681,2022-06-10,CUST0217,P032,E001,16,1760
ORD0054682,2022-11-15,CUST0129,P008,E007,18,2790
ORD0054683,2023-04-07,CUST0142,P015,E002,2,40
ORD0054684,2024-06-27,CUST0139,P028,E005,5,700
ORD0054685,2022-02-21,CUST0295,P021,E002,20,3600
ORD0054686,2022-02-21,CUST0250,P012,E003,9,225
ORD0054687,2023-09-10,CUST0324,P009,E009,8,320
ORD0054688,2023-09-02,CUST0206,P010,E004,16,560
ORD0054689,2022-05-11,CUST0348,P025,E001,16,1440
ORD0054690,2024-08-21,CUST0061,P008,E010,12,1860
ORD0054691,2022-08-11,CUST0315,P026,E010,18,1530
ORD0054692,2022-11-11,CUST0284,P032,E007,16,1760
ORD0054693,2024-04-16,CUST0342,P025,E006,6,540
ORD0054694,2023-05-27,CUST0274,P019,E003,10,1450
ORD0054695,2022-05-10,CUST0074,P008,E003,6,930
ORD0054696,2023-12-09,CUST0100,P002,E005,12,1020
ORD0054697,2024-12-03,CUST0135,P013,E003,20,1200
ORD0054698,2022-07-07,CUST0016,P016,E008,13,975
ORD0054699,2022-09-01,CUST0121,P012,E009,14,350
ORD0054700,2024-07-11,CUST0058,P032,E004,16,1760
ORD0054701,2023-08-26,CUST0131,P017,E003,11,660
ORD0054702,2024-07-23,CUST0056,P022,E008,20,2600
ORD0054703,2024-07-22,CUST0242,P008,E002,4,620
ORD0054704,2022-11-15,CUST0243,P009,E005,16,640
ORD0054705,2024-08-11,CUST0004,P008,E009,9,1395
ORD0054706,2022-10-01,CUST0185,P023,E001,3,195
ORD0054707,2024-02-02,CUST0232,P004,E009,10,1100
ORD0054708,2024-07-13,CUST0049,P016,E002,11,825
ORD0054709,2022-03-12,CUST0335,P007,E001,20,1900
ORD0054710,2022-01-24,CUST0262,P029,E010,8,640
ORD0054711,2022-05-14,CUST0320,P030,E002,12,1440
ORD0054712,2024-01-28,CUST0055,P006,E006,11,330
ORD0054713,2024-07-26,CUST0145,P017,E003,2,120
ORD0054714,2022-07-21,CUST0216,P010,E008,20,700
ORD0054715,2022-06-10,CUST0136,P023,E005,13,845
ORD0054716,2024-12-05,CUST0202,P024,E005,2,350
ORD0054717,2023-05-13,CUST0289,P023,E003,6,390
ORD0054718,2022-04-15,CUST0283,P011,E003,19,1045
ORD0054719,2024-08-04,CUST0130,P008,E006,18,2790
ORD0054720,2023-06-09,CUST0057,P007,E001,11,1045
ORD0054721,2024-04-01,CUST0100,P003,E009,10,1800
ORD0054722,2024-06-26,CUST0048,P013,E006,3,180
ORD0054723,2024-09-10,CUST0023,P023,E009,19,1235
ORD0054724,2022-10-18,CUST0032,P019,E009,20,2900
ORD0054725,2022-12-05,CUST0331,P020,E003,17,3570
